MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Building Materials,Decking & Railing,Decking Boards,,543007416,7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex®,,543007416,,Building Materials>Decking & Railing>Decking Boards,"Boise Cascade Building Materials, Trex®, Select 2.0, 543007416",7/8NX6-16' WHISKEY BARREL GROOVED -,Trex® Select 2.0 543007416 Decking Boards 16 Whiskey Barrel,"Trex® Decking Boards, Select 2.0, Length: 16 ft, Color: Whiskey Barrel, Series: Select 2.0. 7/8nx6-16' Whiskey Barrel Grooved - Trex Select 2.0 Decking",Trex® Select 2.0 Decking Boards Whiskey Barrel,,16 ft,Whiskey Barrel,Select 2.0,,,,,,,,,,,,,,,,,,,,,,,Decking Boards,Length,16,ft,Color,Whiskey Barrel,,Series,Select 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,ft,,,,,,,,,Trex_543007416.jpg,,,,,,,,,Trex_543007416_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Decking Boards,,543007420,7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex®,,543007420,,Building Materials>Decking & Railing>Decking Boards,"Boise Cascade Building Materials, Trex®, Select 2.0, 543007420",7/8NX6-20' WHISKEY BARREL GROOVED -,Trex® Select 2.0 543007420 Decking Boards 20 Whiskey Barrel,"Trex® Decking Boards, Select 2.0, Length: 20 ft, Color: Whiskey Barrel, Series: Select 2.0. 7/8nx6-20' Whiskey Barrel Grooved - Trex Select 2.0 Decking",Trex® Select 2.0 Decking Boards Whiskey Barrel,,20 ft,Whiskey Barrel,Select 2.0,,,,,,,,,,,,,,,,,,,,,,,Decking Boards,Length,20,ft,Color,Whiskey Barrel,,Series,Select 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,ft,,,,,,,,,Trex_543007420.jpg,,,,,,,,,Trex_543007420_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADR5117512CS,1x12-12' Coastline - Vintage Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADR5117512CS,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Vintage, ADR5117512CS, 1x12-12' Coastline - Vintage Azek ",1X12-12' COASTLINE - VINTAGE AZEK PVC,TimberTech® Vintage ADR5117512CS Fascia Boards 12 Coastline,"TimberTech® Fascia Boards, Vintage, Length: 12 ft, Color: Coastline, Series: Vintage, Material: PVC. 1x12-12' Coastline - Vintage Azek PVC Fascia",TimberTech® Vintage Fascia Boards Coastline PVC,,12 ft,Coastline,Vintage,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Coastline,,Series,Vintage,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADR5117512CS.jpg,,,,,,,,,TimberTech_ADR5117512CS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADR5117512MH,1x12-12' Mahogany - Vintage Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADR5117512MH,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Vintage, ADR5117512MH, 1x12-12' Mahogany - Vintage Azek P",1X12-12' MAHOGANY - VINTAGE AZEK PVC,TimberTech® Vintage ADR5117512MH Fascia Boards 12 Mahogany,"TimberTech® Fascia Boards, Vintage, Length: 12 ft, Color: Mahogany, Series: Vintage, Material: PVC. 1x12-12' Mahogany - Vintage Azek PVC Fascia",TimberTech® Vintage Fascia Boards Mahogany PVC,,12 ft,Mahogany,Vintage,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Mahogany,,Series,Vintage,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADR5117512MH.jpg,,,,,,,,,TimberTech_ADR5117512MH_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADR5117512WT,1x12-12' Weathered Teak - Vintage Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADR5117512WT,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Vintage, ADR5117512WT, 1x12-12' Weathered Teak - Vintage ",1X12-12' WEATHERED TEAK - VINTAGE AZEK,TimberTech® Vintage ADR5117512WT Fascia Boards 12 Weathered Teak,"TimberTech® Fascia Boards, Vintage, Length: 12 ft, Color: Weathered Teak, Series: Vintage, Material: PVC. 1x12-12' Weathered Teak - Vintage Azek PVC Fascia",TimberTech® Vintage Fascia Boards Weathered Teak PVC,,12 ft,Weathered Teak,Vintage,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Weathered Teak,,Series,Vintage,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADR5117512WT.jpg,,,,,,,,,TimberTech_ADR5117512WT_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADR5117512AW,1x12-12' American Walnut - Landmark Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADR5117512AW,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Landmark, ADR5117512AW, 1x12-12' American Walnut - Landma",1X12-12' AMERICAN WALNUT - LANDMARK,TimberTech® Landmark ADR5117512AW Fascia Boards 12 American Walnut,"TimberTech® Fascia Boards, Landmark, Length: 12 ft, Color: American Walnut, Series: Landmark, Material: PVC. 1x12-12' American Walnut - Landmark Azek PVC Fascia",TimberTech® Landmark Fascia Boards American Walnut PVC,,12 ft,American Walnut,Landmark,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,American Walnut,,Series,Landmark,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADR5117512AW.jpg,,,,,,,,,TimberTech_ADR5117512AW_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADR5117512CG,1x12-12' Castle Gate - Landmark Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADR5117512CG,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Landmark, ADR5117512CG, 1x12-12' Castle Gate - Landmark A",1X12-12' CASTLE GATE - LANDMARK AZEK,TimberTech® Landmark ADR5117512CG Fascia Boards 12 Castle Gate,"TimberTech® Fascia Boards, Landmark, Length: 12 ft, Color: Castle Gate, Series: Landmark, Material: PVC. 1x12-12' Castle Gate - Landmark Azek PVC Fascia",TimberTech® Landmark Fascia Boards Castle Gate PVC,,12 ft,Castle Gate,Landmark,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Castle Gate,,Series,Landmark,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADR5117512CG.jpg,,,,,,,,,TimberTech_ADR5117512CG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADR5117512FW,1x12-12' French White Oak - Landmark Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADR5117512FW,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Landmark, ADR5117512FW, 1x12-12' French White Oak - Landm",1X12-12' FRENCH WHITE OAK - LANDMARK,TimberTech® Landmark ADR5117512FW Fascia Boards 12 French White Oak,"TimberTech® Fascia Boards, Landmark, Length: 12 ft, Color: French White Oak, Series: Landmark, Material: PVC. 1x12-12' French White Oak - Landmark Azek PVC Fascia",TimberTech® Landmark Fascia Boards French White Oak PVC,,12 ft,French White Oak,Landmark,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,French White Oak,,Series,Landmark,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADR5117512FW.jpg,,,,,,,,,TimberTech_ADR5117512FW_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,1508395,1x8-12' Brownstone - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,1508395,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Harvest, 1508395, 1x8-12' Brownstone - Harvest Azek PVC F",1X8-12' BROWNSTONE - HARVEST AZEK PVC,TimberTech® Harvest 1508395 Fascia Boards 12 Brownstone,"TimberTech® Fascia Boards, Harvest, Length: 12 ft, Color: Brownstone, Series: Harvest, Material: PVC. 1x8-12' Brownstone - Harvest Azek PVC Fascia",TimberTech® Harvest Fascia Boards Brownstone PVC,,12 ft,Brownstone,Harvest,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Brownstone,,Series,Harvest,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_1508395.jpg,,,,,,,,,TimberTech_1508395_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,1508396,1x8-12' Slate Gray - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,1508396,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Harvest, 1508396, 1x8-12' Slate Gray - Harvest Azek PVC F",1X8-12' SLATE GRAY - HARVEST AZEK PVC,TimberTech® Harvest 1508396 Fascia Boards 12 Slate Gray,"TimberTech® Fascia Boards, Harvest, Length: 12 ft, Color: Slate Gray, Series: Harvest, Material: PVC. 1x8-12' Slate Gray - Harvest Azek PVC Fascia",TimberTech® Harvest Fascia Boards Slate Gray PVC,,12 ft,Slate Gray,Harvest,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Slate Gray,,Series,Harvest,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_1508396.jpg,,,,,,,,,TimberTech_1508396_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADCR5117512BS,1x12-12' Brownstone - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADCR5117512BS,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Harvest, ADCR5117512BS, 1x12-12' Brownstone - Harvest Aze",1X12-12' BROWNSTONE - HARVEST AZEK PVC,TimberTech® Harvest ADCR5117512BS Fascia Boards 12 Brownstone,"TimberTech® Fascia Boards, Harvest, Length: 12 ft, Color: Brownstone, Series: Harvest, Material: PVC. 1x12-12' Brownstone - Harvest Azek PVC Fascia",TimberTech® Harvest Fascia Boards Brownstone PVC,,12 ft,Brownstone,Harvest,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Brownstone,,Series,Harvest,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADCR5117512BS.jpg,,,,,,,,,TimberTech_ADCR5117512BS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,Building Materials,Decking & Railing,Fascia Boards,,ADCR5117512SG,1x12-12' Slate Gray - Harvest Azek PVC Fascia,TIMBERTECH,,,Parksite (6151),Parksite,TimberTech®,,ADCR5117512SG,,Building Materials>Decking & Railing>Fascia Boards,"Parksite, TimberTech®, Harvest, ADCR5117512SG, 1x12-12' Slate Gray - Harvest Aze",1X12-12' SLATE GRAY - HARVEST AZEK PVC,TimberTech® Harvest ADCR5117512SG Fascia Boards 12 Slate Gray,"TimberTech® Fascia Boards, Harvest, Length: 12 ft, Color: Slate Gray, Series: Harvest, Material: PVC. 1x12-12' Slate Gray - Harvest Azek PVC Fascia",TimberTech® Harvest Fascia Boards Slate Gray PVC,,12 ft,Slate Gray,Harvest,PVC,,,,,,,,,,,,,,,,,,,,,,Fascia Boards,Length,12,ft,Color,Slate Gray,,Series,Harvest,,Material,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,TimberTech_ADCR5117512SG.jpg,,,,,,,,,TimberTech_ADCR5117512SG_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,543140908,1x8-12' Biscayne - Trex Lineage,TREX,,,U S Lumber (3073),U S Lumber,Trex®,,543140908,,General Industrial>General Products>Uncategorized,"U S Lumber, Trex®, 543140908, 1x8-12' Biscayne - Trex Lineage",1X8-12' BISCAYNE - TREX LINEAGE,Trex® 543140908 1x8-12' 12 Biscayne,"Trex® 1x8-12', Length: 12 ft, Color: Biscayne. 1x8-12' Biscayne - Trex Lineage",Trex® 1x8-12' Biscayne,,12 ft,Biscayne,,,,,,,,,,,,,,,,,,,,,,,,1x8-12',Length,12,ft,Color,Biscayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,Trex_543140908.jpg,,,,,,,,,Trex_543140908_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,543142908,1x8-12' Carmel - Trex Lineage,TREX,,,U S Lumber (3073),U S Lumber,Trex®,,543142908,,General Industrial>General Products>Uncategorized,"U S Lumber, Trex®, 543142908, 1x8-12' Carmel - Trex Lineage",1X8-12' CARMEL - TREX LINEAGE,Trex® 543142908 1x8-12' 12 Carmel,"Trex® 1x8-12', Length: 12 ft, Color: Carmel. 1x8-12' Carmel - Trex Lineage",Trex® 1x8-12' Carmel,,12 ft,Carmel,,,,,,,,,,,,,,,,,,,,,,,,1x8-12',Length,12,ft,Color,Carmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,Trex_543142908.jpg,,,,,,,,,Trex_543142908_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,543143908,1x8-12' Jasper - Trex Lineage,TREX,,,U S Lumber (3073),U S Lumber,Trex®,,543143908,,General Industrial>General Products>Uncategorized,"U S Lumber, Trex®, 543143908, 1x8-12' Jasper - Trex Lineage",1X8-12' JASPER - TREX LINEAGE,Trex® 543143908 1x8-12' 12 Jasper,"Trex® 1x8-12', Length: 12 ft, Color: Jasper. 1x8-12' Jasper - Trex Lineage",Trex® 1x8-12' Jasper,,12 ft,Jasper,,,,,,,,,,,,,,,,,,,,,,,,1x8-12',Length,12,ft,Color,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,Trex_543143908.jpg,,,,,,,,,Trex_543143908_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,543140912,1x12-12' Biscayne - Trex Lineage,TREX,,,U S Lumber (3073),U S Lumber,Trex®,,543140912,,General Industrial>General Products>Uncategorized,"U S Lumber, Trex®, 543140912, 1x12-12' Biscayne - Trex Lineage",1X12-12' BISCAYNE - TREX LINEAGE,Trex® 543140912 1x12-12' 12 Biscayne,"Trex® 1x12-12', Length: 12 ft, Color: Biscayne. 1x12-12' Biscayne - Trex Lineage",Trex® 1x12-12' Biscayne,,12 ft,Biscayne,,,,,,,,,,,,,,,,,,,,,,,,1x12-12',Length,12,ft,Color,Biscayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ft,,,,,,,,,Trex_543140912.jpg,,,,,,,,,Trex_543140912_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
